file_size_kb,created_date,modified_date,accessed_date,software_used,author,resolution_dpi,label
346.58858292643777,2023-10-17 00:00:00,2023-11-30 00:00:00,2023-10-05 00:00:00,GIMP,Alice,268.89825972228095,0
627.7676821898509,2023-11-30 00:00:00,2023-03-25 00:00:00,2023-12-20 00:00:00,GIMP,Charlie,329.1368791586932,0
533.2314011979591,2023-02-21 00:00:00,2023-10-08 00:00:00,2023-08-25 00:00:00,Adobe Photoshop,Alice,324.84367952537986,0
425.15134634434463,2023-01-27 00:00:00,2023-12-10 00:00:00,2023-08-09 00:00:00,VLC Media Player,Alice,353.4885727491925,0
655.1151975522523,2023-06-06 00:00:00,2023-09-27 00:00:00,2023-03-09 00:00:00,Adobe Photoshop,Charlie,240.0151235817346,0
511.56746342928585,2023-08-27 00:00:00,2023-06-03 00:00:00,2023-07-16 00:00:00,GIMP,Bob,184.19280685155616,0
617.9297184063827,2023-06-05 00:00:00,2023-04-12 00:00:00,2023-09-13 00:00:00,Adobe Photoshop,Charlie,342.90070976510725,0
506.7518481410109,2023-10-18 00:00:00,2023-08-03 00:00:00,2023-05-19 00:00:00,GIMP,Alice,258.5901863517383,0
706.0747924881987,2023-05-16 00:00:00,2023-05-30 00:00:00,2023-11-08 00:00:00,GIMP,Charlie,199.0756067805681,0
675.5340842443204,2023-05-24 00:00:00,2023-03-24 00:00:00,2023-05-29 00:00:00,Adobe Photoshop,Alice,307.2531872979691,0
475.10358515209265,2023-04-16 00:00:00,2023-04-20 00:00:00,2023-04-09 00:00:00,Adobe Photoshop,Charlie,339.6587844109339,0
597.1570950954356,2023-06-07 00:00:00,2023-10-02 00:00:00,2023-03-17 00:00:00,MS Word,David,293.8971433939361,0
564.5375949585148,2023-05-26 00:00:00,2023-07-20 00:00:00,2023-10-09 00:00:00,MS Word,David,277.1075806908755,0
636.8631557532349,2023-01-02 00:00:00,2023-10-11 00:00:00,2023-04-19 00:00:00,MS Word,Charlie,292.0318883927047,0
403.50765394198953,2023-03-18 00:00:00,2023-06-22 00:00:00,2023-07-07 00:00:00,GIMP,Bob,281.47086187996086,0
568.6051459998439,2023-05-12 00:00:00,2023-11-23 00:00:00,2023-07-18 00:00:00,Adobe Photoshop,Alice,232.59764440299165,0
605.8424486849588,2023-03-31 00:00:00,2023-07-25 00:00:00,2023-10-30 00:00:00,VLC Media Player,David,264.2659661504784,0
324.1260513576886,2023-12-11 00:00:00,2023-03-04 00:00:00,2023-11-23 00:00:00,GIMP,Bob,326.0639952506907,0
381.6741487334225,2023-12-16 00:00:00,2023-03-14 00:00:00,2023-06-03 00:00:00,VLC Media Player,Alice,316.083927068825,0
296.07678222398994,2023-09-20 00:00:00,2023-09-08 00:00:00,2023-02-09 00:00:00,Adobe Photoshop,David,308.402990298341,0
473.0593165555442,2023-12-17 00:00:00,2023-05-04 00:00:00,2023-05-13 00:00:00,GIMP,David,250.24257590733103,0
571.7542255795962,2023-04-18 00:00:00,2023-05-01 00:00:00,2023-05-12 00:00:00,VLC Media Player,Charlie,290.92484189321664,0
650.2357052096028,2023-03-15 00:00:00,2023-10-02 00:00:00,2023-10-06 00:00:00,VLC Media Player,Alice,191.14674767785726,0
507.40947804197754,2023-02-08 00:00:00,2023-04-30 00:00:00,2023-12-28 00:00:00,MS Word,Bob,308.9238331942695,0
662.8615545571292,2023-06-08 00:00:00,2023-11-13 00:00:00,2023-03-25 00:00:00,MS Word,Bob,371.4428853906784,0
361.9898541785109,2023-03-12 00:00:00,2023-06-13 00:00:00,2023-08-30 00:00:00,MS Word,Bob,226.2933933978947,0
329.6617560644845,2023-11-08 00:00:00,2023-10-13 00:00:00,2023-04-26 00:00:00,GIMP,Alice,270.7036163341122,0
494.4452301103381,2023-08-29 00:00:00,2023-09-22 00:00:00,2023-04-19 00:00:00,Adobe Photoshop,Bob,316.45533893550646,0
538.4065448939307,2023-10-25 00:00:00,2023-11-16 00:00:00,2023-08-09 00:00:00,Adobe Photoshop,Bob,362.6421317213742,0
496.7305251905907,2023-02-05 00:00:00,2023-06-10 00:00:00,2023-02-10 00:00:00,MS Word,Bob,277.58876918499254,0
293.25578999601237,2023-03-25 00:00:00,2023-11-04 00:00:00,2023-05-27 00:00:00,MS Word,Charlie,265.3874835367052,0
491.08799604872115,2023-09-20 00:00:00,2023-03-30 00:00:00,2023-04-22 00:00:00,MS Word,Charlie,201.55384287919586,0
369.5530499495147,2023-11-06 00:00:00,2023-05-22 00:00:00,2023-04-13 00:00:00,VLC Media Player,Alice,305.1719064654053,0
566.9672548830039,2023-06-21 00:00:00,2023-07-22 00:00:00,2023-02-15 00:00:00,MS Word,Alice,402.1038020071872,0
536.6598246096848,2023-06-22 00:00:00,2023-11-05 00:00:00,2023-11-20 00:00:00,VLC Media Player,Bob,313.8679230982338,0
406.0120213672645,2023-12-28 00:00:00,2023-08-15 00:00:00,2023-09-28 00:00:00,Adobe Photoshop,Charlie,298.8860510408143,0
448.61330826633065,2023-02-16 00:00:00,2023-11-30 00:00:00,2023-07-14 00:00:00,GIMP,David,316.1041155383493,0
394.0786478111048,2023-05-21 00:00:00,2023-08-10 00:00:00,2023-10-07 00:00:00,GIMP,David,299.4453998025699,0
493.7320902726828,2023-04-28 00:00:00,2023-02-10 00:00:00,2023-10-10 00:00:00,GIMP,Bob,259.3492813869935,0
595.5142320501238,2023-10-04 00:00:00,2023-07-15 00:00:00,2023-02-09 00:00:00,GIMP,Bob,341.16399578388524,0
401.42739536644564,2023-08-02 00:00:00,2023-03-09 00:00:00,2023-07-08 00:00:00,VLC Media Player,Charlie,311.2880761555877,0
550.4046515517845,2023-08-08 00:00:00,2023-09-21 00:00:00,2023-06-13 00:00:00,VLC Media Player,Charlie,300.88066259668284,0
446.9742381627559,2023-01-26 00:00:00,2023-01-02 00:00:00,2023-01-24 00:00:00,MS Word,Charlie,251.23169863608751,0
420.7127167737656,2023-01-09 00:00:00,2023-12-27 00:00:00,2023-01-24 00:00:00,VLC Media Player,Alice,365.175396596738,0
489.29696400454424,2023-09-28 00:00:00,2023-05-05 00:00:00,2023-01-04 00:00:00,MS Word,Alice,333.2351372666555,0
396.4757677580626,2023-01-10 00:00:00,2023-04-20 00:00:00,2023-11-19 00:00:00,MS Word,Bob,272.3539581316349,0
444.6350694652818,2023-05-01 00:00:00,2023-03-27 00:00:00,2023-10-17 00:00:00,GIMP,Alice,350.09124268409687,0
380.21221074111514,2023-05-05 00:00:00,2023-04-30 00:00:00,2023-06-30 00:00:00,VLC Media Player,Charlie,275.1214580807396,0
696.472513291639,2023-06-19 00:00:00,2023-05-07 00:00:00,2023-09-05 00:00:00,VLC Media Player,Charlie,260.89982537444814,0
503.52635519717285,2023-03-13 00:00:00,2023-09-12 00:00:00,2023-04-26 00:00:00,MS Word,Alice,262.01484412598563,0
430.02744920074144,2023-06-01 00:00:00,2023-07-02 00:00:00,2023-10-06 00:00:00,MS Word,David,211.44657234559543,0
521.3979910734222,2023-07-27 00:00:00,2023-01-16 00:00:00,2023-12-31 00:00:00,Adobe Photoshop,Bob,323.5771190209103,0
488.76719503091704,2023-02-18 00:00:00,2023-03-03 00:00:00,2023-03-10 00:00:00,Adobe Photoshop,David,208.4427560830825,0
477.90304004667775,2023-06-03 00:00:00,2023-06-07 00:00:00,2023-12-17 00:00:00,MS Word,Bob,238.57780843671188,0
561.4166700043426,2023-12-13 00:00:00,2023-09-25 00:00:00,2023-09-11 00:00:00,Adobe Photoshop,David,196.22059954607334,0
575.7507710047305,2023-10-20 00:00:00,2023-02-04 00:00:00,2023-06-30 00:00:00,Adobe Photoshop,Alice,295.69651536045535,0
446.9498852389473,2023-03-09 00:00:00,2023-09-24 00:00:00,2023-11-14 00:00:00,MS Word,Bob,292.4839769864064,0
442.418175935532,2023-02-19 00:00:00,2023-03-05 00:00:00,2023-06-18 00:00:00,MS Word,Bob,283.6651893406818,0
472.4948302848356,2023-06-01 00:00:00,2023-02-19 00:00:00,2023-11-09 00:00:00,VLC Media Player,Bob,247.87111526647118,0
269.8078835264415,2023-01-19 00:00:00,2023-09-12 00:00:00,2023-09-06 00:00:00,MS Word,Charlie,241.38831232816798,0
348.4808937801448,2023-04-10 00:00:00,2023-05-29 00:00:00,2023-07-07 00:00:00,MS Word,Charlie,323.2184931773287,0
636.6874267444524,2023-03-01 00:00:00,2023-11-21 00:00:00,2023-02-23 00:00:00,GIMP,David,272.47240341457564,0
664.4967713501284,2023-06-16 00:00:00,2023-10-31 00:00:00,2023-11-22 00:00:00,VLC Media Player,Alice,315.81791607680725,0
475.09639604436217,2023-07-21 00:00:00,2023-10-03 00:00:00,2023-12-23 00:00:00,VLC Media Player,Charlie,255.73756569378887,0
557.6556963055766,2023-12-11 00:00:00,2023-12-23 00:00:00,2023-11-09 00:00:00,VLC Media Player,Bob,309.0531371385541,0
531.1250154543536,2023-05-26 00:00:00,2023-06-21 00:00:00,2023-05-18 00:00:00,GIMP,Charlie,365.1639018658032,0
807.8880808455237,2023-06-13 00:00:00,2023-07-20 00:00:00,2023-06-17 00:00:00,MS Word,Alice,329.3082900196392,0
611.9574911434577,2023-08-30 00:00:00,2023-11-20 00:00:00,2023-04-13 00:00:00,VLC Media Player,Charlie,279.379309089176,0
487.20824085192334,2023-03-10 00:00:00,2023-02-04 00:00:00,2023-03-26 00:00:00,VLC Media Player,Bob,312.85994851779634,0
404.4459559399574,2023-06-24 00:00:00,2023-08-04 00:00:00,2023-11-13 00:00:00,Adobe Photoshop,David,287.96674127348933,0
339.35536797424277,2023-02-18 00:00:00,2023-03-06 00:00:00,2023-07-31 00:00:00,VLC Media Player,Bob,300.3940092347364,0
520.3463635867223,2023-04-18 00:00:00,2023-01-08 00:00:00,2023-01-03 00:00:00,MS Word,Alice,283.7194473925748,0
424.3649254715697,2023-08-14 00:00:00,2023-10-28 00:00:00,2023-06-28 00:00:00,MS Word,David,291.7832397057304,0
357.7746290402326,2023-06-10 00:00:00,2023-12-09 00:00:00,2023-12-08 00:00:00,Adobe Photoshop,Charlie,310.60466765370876,0
435.34271157574733,2023-04-29 00:00:00,2023-11-28 00:00:00,2023-10-30 00:00:00,VLC Media Player,Charlie,250.33206502090246,0
391.8451996385605,2023-05-29 00:00:00,2023-03-17 00:00:00,2023-11-28 00:00:00,VLC Media Player,Charlie,249.2060586505011,0
668.7141635072564,2023-05-30 00:00:00,2023-06-23 00:00:00,2023-02-07 00:00:00,VLC Media Player,David,230.57287230843946,0
588.1639756949451,2023-10-20 00:00:00,2023-02-16 00:00:00,2023-08-27 00:00:00,GIMP,Bob,219.98644477481452,0
499.20273586833827,2023-05-23 00:00:00,2023-01-15 00:00:00,2023-06-18 00:00:00,VLC Media Player,David,239.13586538897604,0
647.9944138890027,2023-06-09 00:00:00,2023-12-27 00:00:00,2023-12-09 00:00:00,MS Word,David,307.9731253402065,0
507.7368307647618,2023-01-11 00:00:00,2023-05-27 00:00:00,2023-11-10 00:00:00,MS Word,Alice,255.3606242254058,0
413.87157986717364,2023-05-18 00:00:00,2023-01-26 00:00:00,2023-11-02 00:00:00,GIMP,David,325.68072321155483,0
652.3124077269657,2023-03-19 00:00:00,2023-11-04 00:00:00,2023-01-30 00:00:00,GIMP,Charlie,301.7356874376281,0
553.8910043684658,2023-03-18 00:00:00,2023-04-03 00:00:00,2023-07-09 00:00:00,VLC Media Player,Bob,201.57478932809732,0
396.27538456735437,2023-09-11 00:00:00,2023-08-20 00:00:00,2023-12-23 00:00:00,Adobe Photoshop,Bob,332.74877921108447,0
480.9661321916392,2023-09-15 00:00:00,2023-01-21 00:00:00,2023-01-25 00:00:00,GIMP,Bob,340.5399322795855,0
412.4381746615243,2023-11-16 00:00:00,2023-11-03 00:00:00,2023-04-22 00:00:00,GIMP,Charlie,250.30686625825734,0
361.72002690356635,2023-10-18 00:00:00,2023-02-07 00:00:00,2023-07-25 00:00:00,VLC Media Player,Charlie,321.0095771447496,0
592.6177547531641,2023-09-20 00:00:00,2023-10-03 00:00:00,2023-07-04 00:00:00,VLC Media Player,Charlie,257.17508812954003,0
690.9416640470131,2023-03-26 00:00:00,2023-06-06 00:00:00,2023-02-16 00:00:00,GIMP,Charlie,304.8835188374168,0
360.1432426180859,2023-05-26 00:00:00,2023-06-28 00:00:00,2023-08-16 00:00:00,Adobe Photoshop,Charlie,236.77507965225172,0
556.296923669057,2023-11-19 00:00:00,2023-05-12 00:00:00,2023-02-08 00:00:00,GIMP,David,210.34467737327117,0
434.9357430878173,2023-02-11 00:00:00,2023-11-07 00:00:00,2023-01-16 00:00:00,VLC Media Player,Charlie,280.85914051935157,0
451.28746162353036,2023-05-05 00:00:00,2023-12-14 00:00:00,2023-01-22 00:00:00,VLC Media Player,Charlie,293.8135526862582,0
440.7606075761131,2023-06-16 00:00:00,2023-01-28 00:00:00,2023-08-01 00:00:00,GIMP,Charlie,280.1160153192698,0
413.6009230320184,2023-08-29 00:00:00,2023-09-17 00:00:00,2023-11-06 00:00:00,Adobe Photoshop,Charlie,240.79847208887202,0
504.8521627944827,2023-10-07 00:00:00,2023-03-17 00:00:00,2023-05-29 00:00:00,GIMP,Bob,280.00504689344314,0
416.9049883588962,2023-07-07 00:00:00,2023-03-08 00:00:00,2023-08-29 00:00:00,GIMP,Charlie,313.4647376290367,0
527.0456825779838,2023-10-29 00:00:00,2023-12-08 00:00:00,2023-09-29 00:00:00,VLC Media Player,David,297.75534849387316,0
494.9761890550863,2023-01-19 00:00:00,2023-07-13 00:00:00,2023-02-28 00:00:00,Adobe Photoshop,David,309.1250515299607,0
476.10519531335905,2023-03-09 00:00:00,2023-06-11 00:00:00,2023-10-14 00:00:00,MS Word,David,266.4942399772884,0
409.2436337958402,2023-08-06 00:00:00,2023-12-13 00:00:00,2023-07-21 00:00:00,Adobe Photoshop,Alice,358.585895735808,0
442.32286694316673,2023-04-12 00:00:00,2023-12-27 00:00:00,2023-02-01 00:00:00,GIMP,Bob,241.19133317226098,0
575.5391225825756,2023-02-11 00:00:00,2023-09-14 00:00:00,2023-06-11 00:00:00,GIMP,Charlie,324.37801485433596,0
550.0917187624381,2023-10-15 00:00:00,2023-03-13 00:00:00,2023-09-12 00:00:00,GIMP,Alice,359.09455464799805,0
402.2444755201449,2023-06-16 00:00:00,2023-03-28 00:00:00,2023-09-11 00:00:00,Adobe Photoshop,Charlie,324.0454046374448,0
509.9332305429226,2023-04-19 00:00:00,2023-09-19 00:00:00,2023-01-09 00:00:00,VLC Media Player,Alice,289.8737886467585,0
575.138712337179,2023-02-05 00:00:00,2023-08-02 00:00:00,2023-05-19 00:00:00,GIMP,Alice,273.58514766685107,0
333.0594718878628,2023-08-20 00:00:00,2023-06-02 00:00:00,2023-01-10 00:00:00,GIMP,David,351.8043825523128,0
554.3360192379935,2023-08-17 00:00:00,2023-07-29 00:00:00,2023-08-02 00:00:00,Adobe Photoshop,David,228.85125373691636,0
433.7376241054153,2023-12-19 00:00:00,2023-03-02 00:00:00,2023-09-30 00:00:00,MS Word,Alice,251.49378698101782,0
557.0598668593159,2023-06-13 00:00:00,2023-09-25 00:00:00,2023-11-20 00:00:00,MS Word,David,280.12211172541396,0
423.6740843457483,2023-03-14 00:00:00,2023-09-19 00:00:00,2023-02-17 00:00:00,VLC Media Player,Alice,361.8826878755999,0
319.5117899335481,2023-05-16 00:00:00,2023-08-06 00:00:00,2023-04-21 00:00:00,VLC Media Player,Bob,318.9883818020448,0
337.2457562116837,2023-12-19 00:00:00,2023-10-10 00:00:00,2023-06-02 00:00:00,GIMP,David,251.59771207448773,0
504.8084946661382,2023-03-11 00:00:00,2023-05-16 00:00:00,2023-05-03 00:00:00,Adobe Photoshop,David,284.4846147307548,0
525.9722501721482,2023-07-15 00:00:00,2023-12-28 00:00:00,2023-12-23 00:00:00,GIMP,David,269.2838427951853,0
409.56833748955916,2023-09-26 00:00:00,2023-04-03 00:00:00,2023-04-12 00:00:00,VLC Media Player,Bob,264.5105503883232,0
563.8592458777374,2023-02-18 00:00:00,2023-04-19 00:00:00,2023-08-29 00:00:00,Adobe Photoshop,Alice,348.94447792783893,0
333.847993773104,2023-11-12 00:00:00,2023-08-29 00:00:00,2023-11-17 00:00:00,Adobe Photoshop,Charlie,231.41284353682474,0
493.39202013526835,2023-05-10 00:00:00,2023-12-21 00:00:00,2023-07-10 00:00:00,VLC Media Player,David,380.4390427867187,0
378.8983800237543,2023-01-05 00:00:00,2023-05-22 00:00:00,2023-08-05 00:00:00,MS Word,Alice,341.4114845092311,0
434.81638921978407,2023-01-27 00:00:00,2023-10-18 00:00:00,2023-02-20 00:00:00,MS Word,Bob,354.5430835301849,0
504.7398671316414,2023-06-09 00:00:00,2023-08-25 00:00:00,2023-10-19 00:00:00,Adobe Photoshop,Charlie,276.8530243987371,0
413.9586634716048,2023-05-29 00:00:00,2023-12-06 00:00:00,2023-03-22 00:00:00,GIMP,David,292.50296404604455,0
461.5444455770175,2023-09-21 00:00:00,2023-11-08 00:00:00,2023-03-29 00:00:00,MS Word,Bob,228.3424092737644,0
600.6292809214441,2023-08-18 00:00:00,2023-06-26 00:00:00,2023-07-13 00:00:00,GIMP,Bob,273.76687964665985,0
442.31081304768514,2023-07-19 00:00:00,2023-05-21 00:00:00,2023-04-14 00:00:00,MS Word,Charlie,324.6827423821575,0
583.5692112065142,2023-02-19 00:00:00,2023-07-08 00:00:00,2023-09-28 00:00:00,MS Word,Alice,364.80315308906984,0
387.0293145342382,2023-03-08 00:00:00,2023-02-18 00:00:00,2023-04-06 00:00:00,GIMP,David,244.64215915987742,0
552.9804177915282,2023-10-27 00:00:00,2023-10-29 00:00:00,2023-07-17 00:00:00,VLC Media Player,David,281.72470315073673,0
644.15686206579,2023-02-27 00:00:00,2023-07-09 00:00:00,2023-01-01 00:00:00,MS Word,Alice,292.4350389883739,0
252.83554998727107,2023-09-16 00:00:00,2023-05-16 00:00:00,2023-06-16 00:00:00,MS Word,Alice,230.21053989037574,0
420.31047445295235,2023-12-08 00:00:00,2023-02-12 00:00:00,2023-05-06 00:00:00,GIMP,Alice,329.56746208792003,0
557.707212718054,2023-11-22 00:00:00,2023-12-19 00:00:00,2023-11-09 00:00:00,VLC Media Player,Charlie,263.80048341286954,0
479.6954613957007,2023-05-10 00:00:00,2023-03-31 00:00:00,2023-03-22 00:00:00,MS Word,Charlie,290.2304824411488,0
537.1145873371308,2023-08-03 00:00:00,2023-10-22 00:00:00,2023-09-08 00:00:00,MS Word,David,277.4025314044061,0
439.60148132841795,2023-06-21 00:00:00,2023-12-07 00:00:00,2023-06-18 00:00:00,VLC Media Player,Charlie,260.53307471401627,0
508.65897874729,2023-09-15 00:00:00,2023-09-02 00:00:00,2023-03-14 00:00:00,MS Word,Bob,299.6477507259723,0
484.432276460792,2023-04-12 00:00:00,2023-07-11 00:00:00,2023-05-21 00:00:00,VLC Media Player,David,289.2195210715989,0
616.7782061659807,2023-07-28 00:00:00,2023-11-14 00:00:00,2023-03-11 00:00:00,VLC Media Player,Charlie,281.40710588606674,0
525.4420843301214,2023-10-18 00:00:00,2023-04-16 00:00:00,2023-09-19 00:00:00,GIMP,Alice,263.57691891598284,0
533.7602662075202,2023-12-20 00:00:00,2023-12-29 00:00:00,2023-12-06 00:00:00,Adobe Photoshop,Bob,315.97623353914776,0
458.8123033877533,2023-10-13 00:00:00,2023-11-06 00:00:00,2023-11-04 00:00:00,VLC Media Player,Alice,382.68086342461424,0
451.23937759275066,2023-04-26 00:00:00,2023-08-21 00:00:00,2023-09-02 00:00:00,GIMP,David,306.99436164195635,0
456.7441812180379,2023-09-21 00:00:00,2023-09-22 00:00:00,2023-01-03 00:00:00,Adobe Photoshop,Alice,349.80591074555645,0
539.4452142378296,2023-05-30 00:00:00,2023-12-10 00:00:00,2023-12-03 00:00:00,MS Word,Charlie,230.48890374232687,0
457.9015519179737,2023-10-27 00:00:00,2023-02-06 00:00:00,2023-03-04 00:00:00,Adobe Photoshop,Charlie,307.8880719646885,0
528.9774856896413,2023-02-05 00:00:00,2023-11-01 00:00:00,2023-02-18 00:00:00,VLC Media Player,David,245.13158405144668,0
707.5400798645438,2023-11-29 00:00:00,2023-02-10 00:00:00,2023-03-17 00:00:00,VLC Media Player,Alice,226.15375362340492,0
587.1124703431692,2023-10-14 00:00:00,2023-01-17 00:00:00,2023-06-24 00:00:00,VLC Media Player,David,263.03142962704817,0
467.39764678321586,2023-10-30 00:00:00,2023-12-10 00:00:00,2023-04-19 00:00:00,VLC Media Player,Alice,359.59496672067866,0
620.1213922163945,2023-11-07 00:00:00,2023-10-04 00:00:00,2023-07-02 00:00:00,VLC Media Player,Bob,347.5007914334823,0
459.19246269784486,2023-07-27 00:00:00,2023-11-03 00:00:00,2023-07-11 00:00:00,GIMP,Charlie,312.15023610272,0
296.1875464822146,2023-04-16 00:00:00,2023-02-28 00:00:00,2023-03-06 00:00:00,VLC Media Player,David,223.36497200550346,0
399.1913689082596,2023-06-07 00:00:00,2023-07-02 00:00:00,2023-12-03 00:00:00,GIMP,Bob,290.18596743060317,0
312.9208078974144,2023-05-01 00:00:00,2023-02-10 00:00:00,2023-09-28 00:00:00,MS Word,Bob,315.0850004450868,0
464.8486515958691,2023-02-24 00:00:00,2023-02-08 00:00:00,2023-04-10 00:00:00,VLC Media Player,David,308.7768114789299,0
501.84183791895515,2023-01-12 00:00:00,2023-07-11 00:00:00,2023-02-01 00:00:00,VLC Media Player,David,207.81032082596272,0
667.6437312275283,2023-05-25 00:00:00,2023-09-24 00:00:00,2023-12-18 00:00:00,Adobe Photoshop,Bob,255.48410759900642,0
532.6927373764163,2023-05-16 00:00:00,2023-05-27 00:00:00,2023-05-08 00:00:00,MS Word,Alice,296.79611179256415,0
478.08994711911356,2023-01-03 00:00:00,2023-11-29 00:00:00,2023-12-05 00:00:00,VLC Media Player,Bob,326.8145454758595,0
582.9405581183489,2023-05-24 00:00:00,2023-05-07 00:00:00,2023-02-12 00:00:00,VLC Media Player,David,190.19360894500267,0
278.88646909921147,2023-01-30 00:00:00,2023-02-15 00:00:00,2023-03-19 00:00:00,MS Word,Bob,291.8938012260071,0
523.5614558108566,2023-08-25 00:00:00,2023-02-14 00:00:00,2023-11-10 00:00:00,GIMP,Alice,307.1524384939476,0
577.0865193886967,2023-10-06 00:00:00,2023-01-01 00:00:00,2023-10-16 00:00:00,VLC Media Player,Charlie,342.4805994258107,0
352.14137542201587,2023-12-14 00:00:00,2023-06-17 00:00:00,2023-09-27 00:00:00,Adobe Photoshop,Charlie,334.64287921187184,0
614.375404320693,2023-04-25 00:00:00,2023-04-18 00:00:00,2023-06-11 00:00:00,VLC Media Player,Bob,329.12856594044024,0
533.8496407494414,2023-04-14 00:00:00,2023-01-19 00:00:00,2023-07-08 00:00:00,Adobe Photoshop,Alice,260.00297466490326,0
458.47120860991987,2023-04-28 00:00:00,2023-11-28 00:00:00,2023-09-04 00:00:00,Adobe Photoshop,Charlie,204.59989314383463,0
563.2781866106285,2023-01-05 00:00:00,2023-03-13 00:00:00,2023-08-04 00:00:00,VLC Media Player,Bob,280.3473621469299,0
727.0692857804396,2023-12-26 00:00:00,2023-04-19 00:00:00,2023-11-11 00:00:00,VLC Media Player,Bob,350.081591260428,0
518.1866255058495,2023-09-05 00:00:00,2023-09-25 00:00:00,2023-12-05 00:00:00,Adobe Photoshop,Alice,369.6727263762216,0
524.8220586300336,2023-12-30 00:00:00,2023-08-28 00:00:00,2023-06-17 00:00:00,MS Word,David,335.5274551148893,0
454.0639100459756,2023-11-17 00:00:00,2023-10-28 00:00:00,2023-12-05 00:00:00,MS Word,Bob,321.46704114008674,0
415.0155630535208,2023-05-01 00:00:00,2023-03-31 00:00:00,2023-07-12 00:00:00,VLC Media Player,David,318.9819824192983,0
583.0335816544246,2023-10-13 00:00:00,2023-04-13 00:00:00,2023-10-10 00:00:00,GIMP,David,272.19406266196097,0
414.3916174091133,2023-05-29 00:00:00,2023-09-07 00:00:00,2023-12-02 00:00:00,MS Word,Charlie,293.496985322319,0
507.15662372193924,2023-03-25 00:00:00,2023-01-08 00:00:00,2023-01-13 00:00:00,VLC Media Player,David,383.4534762913166,0
452.23425532348836,2023-08-19 00:00:00,2023-06-02 00:00:00,2023-08-28 00:00:00,MS Word,Alice,252.87209971040616,0
547.8979825746392,2023-10-15 00:00:00,2023-12-13 00:00:00,2023-11-16 00:00:00,GIMP,Charlie,380.7389395354926,0
533.3662105286949,2023-06-10 00:00:00,2023-06-23 00:00:00,2023-05-27 00:00:00,VLC Media Player,Charlie,283.8985922753971,0
603.75399442579,2023-09-29 00:00:00,2023-12-09 00:00:00,2023-07-23 00:00:00,GIMP,Charlie,366.2716054547539,0
448.99836011452527,2023-02-07 00:00:00,2023-06-07 00:00:00,2023-03-21 00:00:00,VLC Media Player,Bob,229.6592495251231,0
473.01250647066286,2023-08-14 00:00:00,2023-08-03 00:00:00,2023-02-12 00:00:00,GIMP,Bob,329.29521005823244,0
402.12362842176924,2023-05-22 00:00:00,2023-06-26 00:00:00,2023-03-30 00:00:00,MS Word,David,263.1614932026189,0
455.5706739923889,2023-10-19 00:00:00,2023-06-24 00:00:00,2023-05-28 00:00:00,MS Word,Charlie,229.23664040379063,0
537.7300493044852,2023-05-31 00:00:00,2023-12-06 00:00:00,2023-04-05 00:00:00,GIMP,Charlie,310.9267021205473,0
575.6988616645352,2023-04-24 00:00:00,2023-12-04 00:00:00,2023-05-31 00:00:00,GIMP,Alice,350.47358942979844,0
407.78346758223745,2023-08-25 00:00:00,2023-05-26 00:00:00,2023-01-02 00:00:00,GIMP,David,257.7529280703252,0
586.9605920105661,2023-03-07 00:00:00,2023-11-20 00:00:00,2023-01-22 00:00:00,VLC Media Player,Alice,225.04920197707995,0
635.5637858804951,2023-12-27 00:00:00,2023-06-10 00:00:00,2023-11-09 00:00:00,MS Word,David,295.4077617832522,0
541.34349032237,2023-12-07 00:00:00,2023-05-07 00:00:00,2023-11-24 00:00:00,VLC Media Player,David,295.6282335611409,0
687.6795812558066,2023-09-15 00:00:00,2023-03-23 00:00:00,2023-01-07 00:00:00,MS Word,Bob,327.41598137772496,0
422.6210800896427,2023-09-06 00:00:00,2023-05-27 00:00:00,2023-07-25 00:00:00,Adobe Photoshop,Bob,347.4797285682244,0
375.5345296688583,2023-11-27 00:00:00,2023-08-27 00:00:00,2023-04-24 00:00:00,VLC Media Player,Alice,297.0292409363753,0
322.12797510957216,2023-11-19 00:00:00,2023-03-25 00:00:00,2023-09-29 00:00:00,MS Word,David,392.77516573971315,0
649.6044311489183,2023-06-29 00:00:00,2023-04-23 00:00:00,2023-03-24 00:00:00,MS Word,Charlie,311.21173722676457,0
565.4365656354058,2023-07-09 00:00:00,2023-08-13 00:00:00,2023-06-28 00:00:00,VLC Media Player,Bob,282.678674699655,0
494.4415329089545,2023-06-03 00:00:00,2023-11-28 00:00:00,2023-07-29 00:00:00,VLC Media Player,Charlie,219.4216320448586,0
527.996862631982,2023-07-15 00:00:00,2023-08-31 00:00:00,2023-11-24 00:00:00,MS Word,Alice,286.86702398419163,0
387.45109527016234,2023-11-07 00:00:00,2023-05-23 00:00:00,2023-05-04 00:00:00,VLC Media Player,Bob,283.1806527294432,0
744.5751979616826,2023-09-19 00:00:00,2023-02-10 00:00:00,2023-04-23 00:00:00,GIMP,Bob,348.01523981407354,0
512.9221181975228,2023-05-23 00:00:00,2023-09-15 00:00:00,2023-01-12 00:00:00,VLC Media Player,David,323.1241812033427,0
510.9394794604893,2023-12-08 00:00:00,2023-10-12 00:00:00,2023-05-06 00:00:00,VLC Media Player,Alice,241.03154391836915,0
572.5766623898693,2023-11-12 00:00:00,2023-04-15 00:00:00,2023-02-22 00:00:00,VLC Media Player,David,308.6127193205519,0
